shipment_id,customer_id,driver_id,vehicle_id,route_origin_city,route_origin_country,route_dest_city,route_dest_country,distance_km,region,route_type,scheduled_pickup,actual_pickup,scheduled_delivery,actual_delivery,planned_duration_hrs,actual_duration_hrs,delay_minutes,is_delayed,status,weight_kg,cost_usd,fuel_consumed_liters,weather_condition,temperature_celsius,wind_speed_kmh
7781,63,15,14,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-12-04T16:45:00,2023-12-04T16:58:00,2023-12-05T01:37:00,2023-12-05T01:37:00,8.65,8.65,0,False,on_time,8613.03,957.87,182.8,Cloudy,13.4,26.5
7782,99,2,4,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-10-08T07:30:00,2023-10-08T07:37:00,2023-10-08T23:48:24,2023-10-09T01:31:36,16.19,17.91,103,True,delayed,3353.81,1510.65,426.4,Cloudy,17.3,75.5
7783,92,31,7,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-01-14T17:30:00,2023-01-14T17:47:00,2023-01-16T02:59:36,2023-01-16T04:02:36,33.21,34.26,63,True,delayed,3277.94,2604.56,838.77,Cloudy,18.8,51.8
7784,46,31,4,Paris,France,Madrid,Spain,1270,Europe,Road,2023-09-02T14:45:00,2023-09-02T14:53:00,2023-09-03T05:22:24,2023-09-03T05:22:24,14.49,14.49,0,False,on_time,1270.88,1543.75,382.57,Clear,30.5,20.9
7785,3,8,18,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-08-28T11:30:00,2023-08-28T11:41:00,2023-08-29T00:44:00,2023-08-29T02:15:12,13.05,14.57,91,True,delayed,2946.97,2040.61,314.85,Cloudy,22.0,14.0
7786,65,8,4,Paris,France,Madrid,Spain,1270,Europe,Road,2024-07-21T16:45:00,2024-07-21T16:45:00,2024-07-22T08:08:24,2024-07-22T08:08:24,15.39,15.39,0,False,on_time,636.8,1465.58,379.04,Fog,8.4,23.7
7787,67,22,7,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-09-07T07:45:00,2024-09-07T07:52:00,2024-09-08T18:41:48,2024-09-08T18:41:48,34.83,34.83,0,False,on_time,548.64,2628.9,653.92,Clear,20.0,68.1
7788,64,3,26,London,UK,Berlin,Germany,930,Europe,Road,2024-12-23T15:00:00,2024-12-23T15:18:00,2024-12-24T03:00:36,2024-12-24T03:00:36,11.71,11.71,0,False,on_time,184.47,716.36,248.72,Snow,1.1,25.2
7789,22,15,21,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-07-02T16:00:00,2023-07-02T16:01:00,2023-07-03T00:28:36,2023-07-03T00:28:36,8.46,8.46,0,False,on_time,1037.07,1043.41,166.42,Clear,30.4,33.0
7790,10,21,24,Paris,France,Madrid,Spain,1270,Europe,Road,2023-04-16T08:00:00,2023-04-16T08:05:00,2023-04-16T23:48:12,2023-04-16T23:48:12,15.72,15.72,0,False,on_time,14261.82,2269.84,319.95,Clear,19.8,54.1
7791,22,50,14,London,UK,Berlin,Germany,930,Europe,Road,2024-06-03T11:00:00,2024-06-03T11:11:00,2024-06-04T01:19:24,2024-06-04T01:55:24,14.14,14.74,36,True,delayed,3914.13,1517.0,268.47,Rain,12.0,29.0
7792,74,32,29,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-07-03T10:15:00,2023-07-03T10:18:00,2023-07-04T04:28:12,2023-07-04T05:24:00,18.17,19.1,56,True,delayed,13027.92,2545.27,556.69,Rain,11.0,47.2
7793,88,39,8,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-02-19T10:30:00,2023-02-19T10:43:00,2023-02-21T00:23:48,2023-02-21T00:23:48,37.68,37.68,0,False,on_time,288.15,2105.96,956.55,Rain,16.5,27.8
7794,94,30,30,Paris,France,Madrid,Spain,1270,Europe,Road,2024-01-29T07:00:00,2024-01-29T07:08:00,2024-01-29T23:32:00,2024-01-30T01:14:00,16.4,18.1,102,True,delayed,1137.14,1419.39,471.42,Cloudy,22.5,55.7
7795,22,29,5,London,UK,Berlin,Germany,930,Europe,Road,2024-06-13T07:15:00,2024-06-13T07:18:00,2024-06-13T20:47:24,2024-06-13T20:47:24,13.49,13.49,0,False,on_time,6040.76,1749.79,246.59,Clear,32.4,49.3
7796,64,2,16,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-10-02T13:00:00,2023-10-02T13:02:00,2023-10-03T15:59:00,2023-10-03T15:59:00,26.95,26.95,0,False,on_time,203.2,2293.47,644.97,Cloudy,11.2,48.2
7797,92,43,22,London,UK,Berlin,Germany,930,Europe,Road,2023-10-03T09:45:00,2023-10-03T09:48:00,2023-10-03T21:48:00,2023-10-03T21:48:00,12.0,12.0,0,False,on_time,7141.89,1700.31,268.34,Cloudy,11.7,40.9
7798,20,34,30,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-02-02T09:30:00,2023-02-02T09:30:00,2023-02-03T09:36:00,2023-02-03T09:36:00,24.1,24.1,0,False,on_time,756.95,2447.5,628.3,Clear,27.1,35.5
7799,98,3,13,Paris,France,Madrid,Spain,1270,Europe,Road,2024-05-23T09:30:00,2024-05-23T09:37:00,2024-05-24T00:52:00,2024-05-24T00:52:00,15.25,15.25,0,False,on_time,164.72,1111.94,445.83,Rain,9.0,44.6
7800,62,30,6,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-04-11T15:45:00,2023-04-11T15:49:00,2023-04-12T19:26:12,2023-04-12T19:26:12,27.62,27.62,0,False,on_time,8958.44,3697.2,756.73,Clear,15.7,75.9
7801,19,28,12,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-05-27T18:15:00,2023-05-27T18:21:00,2023-05-28T03:22:48,2023-05-28T04:51:00,9.03,10.5,88,True,delayed,1694.4,827.82,199.13,Rain,9.1,70.4
7802,30,25,1,London,UK,Berlin,Germany,930,Europe,Road,2023-06-07T09:00:00,2023-06-07T09:15:00,2023-06-07T19:51:00,2023-06-07T20:25:48,10.6,11.18,35,True,delayed,8142.86,1719.35,326.85,Clear,22.8,49.7
7803,12,33,9,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-01-11T14:45:00,2023-01-11T14:53:00,2023-01-13T03:55:24,2023-01-13T03:55:24,37.04,37.04,0,False,on_time,3165.74,2925.24,809.72,Rain,8.6,69.7
7804,93,5,10,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-08-08T12:45:00,2024-08-08T12:50:00,2024-08-09T04:27:48,2024-08-09T04:27:48,15.63,15.63,0,False,on_time,603.35,869.04,448.65,Clear,34.7,53.0
7805,34,12,10,London,UK,Berlin,Germany,930,Europe,Road,2024-02-29T18:15:00,2024-02-29T18:24:00,2024-03-01T08:14:24,2024-03-01T09:40:12,13.84,15.27,86,True,delayed,211.05,682.49,242.67,Clear,32.2,47.7
7806,75,23,13,London,UK,Berlin,Germany,930,Europe,Road,2024-02-21T11:00:00,2024-02-21T11:09:00,2024-02-21T22:27:36,2024-02-21T22:27:36,11.31,11.31,0,False,on_time,262.58,793.6,238.12,Heavy Rain,12.8,40.3
7807,79,26,16,London,UK,Berlin,Germany,930,Europe,Road,2023-10-18T17:15:00,2023-10-18T17:33:00,2023-10-19T06:12:36,2023-10-19T10:08:24,12.66,16.59,236,True,delayed,893.73,1030.11,272.53,Heavy Rain,6.3,74.2
7808,65,10,15,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-04-17T14:00:00,2023-04-17T14:11:00,2023-04-18T19:32:00,2023-04-18T19:32:00,29.35,29.35,0,False,on_time,2588.6,3088.33,727.84,Cloudy,19.2,5.4
7809,47,24,6,London,UK,Berlin,Germany,930,Europe,Road,2024-07-28T06:45:00,2024-07-28T06:57:00,2024-07-28T21:00:36,2024-07-28T21:00:36,14.06,14.06,0,False,on_time,10166.92,1555.62,338.0,Cloudy,21.6,12.2
7810,9,29,13,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-11-29T18:45:00,2024-11-29T18:46:00,2024-11-30T20:04:36,2024-11-30T20:04:36,25.31,25.31,0,False,on_time,119.59,1512.61,697.23,Snow,1.4,57.2
7811,98,22,17,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-12-03T18:45:00,2024-12-03T18:47:00,2024-12-04T04:35:36,2024-12-04T04:35:36,9.81,9.81,0,False,on_time,913.63,797.12,211.99,Heavy Rain,10.6,19.2
7812,64,45,30,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-02-06T18:15:00,2024-02-06T18:31:00,2024-02-07T02:58:36,2024-02-07T02:58:36,8.46,8.46,0,False,on_time,552.25,581.94,186.26,Cloudy,12.3,42.0
7813,14,37,1,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2024-08-26T17:00:00,2024-08-26T17:00:00,2024-08-26T23:37:48,2024-08-27T01:51:00,6.63,8.85,133,True,delayed,2376.93,900.22,195.8,Fog,11.8,26.7
7814,27,22,9,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-08-26T07:30:00,2024-08-26T07:42:00,2024-08-27T03:34:48,2024-08-27T04:24:00,19.88,20.7,49,True,delayed,3751.95,1629.02,434.36,Cloudy,18.1,72.0
7815,51,28,21,Paris,France,Madrid,Spain,1270,Europe,Road,2024-09-12T12:00:00,2024-09-12T12:11:00,2024-09-13T02:29:00,2024-09-13T02:29:00,14.3,14.3,0,False,on_time,7878.57,2139.98,457.96,Rain,9.0,75.3
7816,53,37,26,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2024-08-14T10:00:00,2024-08-14T10:13:00,2024-08-14T18:44:12,2024-08-14T18:44:12,8.52,8.52,0,False,on_time,530.05,414.07,183.36,Clear,30.8,78.1
7817,65,43,29,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-01-27T15:30:00,2023-01-27T15:32:00,2023-01-27T22:59:00,2023-01-27T22:59:00,7.45,7.45,0,False,on_time,6885.76,1205.48,238.38,Snow,-6.4,30.8
7818,32,37,7,Barcelona,Spain,Lyon,France,640,Europe,Road,2023-06-13T13:45:00,2023-06-13T13:58:00,2023-06-13T23:48:24,2023-06-13T23:48:24,9.84,9.84,0,False,on_time,1046.0,826.94,187.43,Clear,32.8,22.3
7819,87,5,30,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-10-09T13:00:00,2023-10-09T13:09:00,2023-10-11T01:11:24,2023-10-11T02:54:36,36.04,37.76,103,True,delayed,2684.86,2653.31,708.74,Clear,29.4,24.5
7820,92,5,15,Paris,France,Madrid,Spain,1270,Europe,Road,2023-12-01T14:30:00,2023-12-01T14:31:00,2023-12-02T09:52:36,2023-12-02T09:52:36,19.36,19.36,0,False,on_time,3146.83,1539.31,369.93,Clear,29.1,5.9
7821,12,25,7,Paris,France,Madrid,Spain,1270,Europe,Road,2023-07-22T13:00:00,2023-07-22T13:17:00,2023-07-23T05:12:48,2023-07-23T06:56:00,15.93,17.65,103,True,delayed,385.64,1374.94,365.46,Cloudy,19.6,65.8
7822,90,21,7,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-08-31T18:00:00,2023-08-31T18:13:00,2023-09-01T13:59:48,2023-09-01T20:55:36,19.78,26.71,416,True,failed,3216.49,1904.89,386.02,Heavy Rain,9.6,47.1
7823,8,36,2,Paris,France,Madrid,Spain,1270,Europe,Road,2024-01-02T16:30:00,2024-01-02T16:34:00,2024-01-03T11:39:24,2024-01-03T12:27:24,19.09,19.89,48,True,delayed,402.34,937.2,325.73,Fog,6.6,29.6
7824,18,48,4,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-01-05T16:45:00,2024-01-05T16:47:00,2024-01-06T02:07:24,2024-01-06T02:07:24,9.34,9.34,0,False,on_time,3449.93,763.63,180.66,Heavy Rain,13.7,43.1
7825,18,40,1,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-08-08T14:15:00,2024-08-08T14:34:00,2024-08-08T20:37:00,2024-08-08T20:37:00,6.05,6.05,0,False,on_time,6515.85,971.8,158.11,Clear,32.8,17.8
7826,30,5,21,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-06-21T13:15:00,2024-06-21T13:19:00,2024-06-21T20:21:24,2024-06-21T21:07:36,7.04,7.81,46,True,delayed,7051.29,939.49,178.34,Clear,23.9,48.1
7827,29,8,26,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-03-16T09:15:00,2023-03-16T09:24:00,2023-03-17T08:52:12,2023-03-17T08:52:12,23.47,23.47,0,False,on_time,727.42,1109.38,553.9,Fog,4.4,35.6
7828,66,26,5,Paris,France,Madrid,Spain,1270,Europe,Road,2023-01-03T11:00:00,2023-01-03T11:03:00,2023-01-04T04:04:48,2023-01-04T05:09:00,17.03,18.1,64,True,delayed,2313.92,2190.72,374.31,Cloudy,13.7,29.7
7829,79,24,24,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-02-18T18:45:00,2024-02-18T18:57:00,2024-02-19T03:00:36,2024-02-19T10:32:24,8.06,15.59,452,True,failed,365.5,1034.35,132.73,Snow,0.6,38.5
7830,6,22,9,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-11-26T07:00:00,2023-11-26T07:05:00,2023-11-26T20:04:24,2023-11-26T20:04:24,12.99,12.99,0,False,on_time,1879.71,1315.38,391.93,Cloudy,19.6,7.9
7831,59,23,5,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-07-10T18:00:00,2023-07-10T18:18:00,2023-07-11T00:43:48,2023-07-11T00:43:48,6.43,6.43,0,False,on_time,7114.91,865.28,182.98,Fog,4.7,23.3
7832,98,15,16,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-01-07T13:30:00,2024-01-07T13:33:00,2024-01-08T00:48:36,2024-01-08T00:48:36,11.26,11.26,0,False,on_time,3738.49,759.87,193.04,Clear,19.6,55.2
7833,71,33,10,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-03-20T15:15:00,2023-03-20T15:32:00,2023-03-21T22:25:24,2023-03-21T22:25:24,30.89,30.89,0,False,on_time,676.19,1930.79,824.31,Clear,17.9,43.5
7834,88,4,17,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-01-02T11:00:00,2024-01-02T11:19:00,2024-01-03T12:36:24,2024-01-03T12:36:24,25.29,25.29,0,False,on_time,407.43,2287.3,685.95,Clear,22.4,50.9
7835,22,33,15,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2024-03-02T07:15:00,2024-03-02T07:20:00,2024-03-02T15:29:00,2024-03-02T17:06:12,8.15,9.77,97,True,delayed,2111.78,694.27,177.22,Clear,22.6,12.1
7836,37,2,10,Paris,France,Madrid,Spain,1270,Europe,Road,2023-01-04T08:45:00,2023-01-04T08:49:00,2023-01-05T05:16:00,2023-01-05T07:37:00,20.45,22.8,141,True,delayed,565.39,964.05,370.1,Rain,10.6,37.4
7837,49,7,1,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-09-18T07:00:00,2023-09-18T07:16:00,2023-09-19T06:38:48,2023-09-19T06:38:48,23.38,23.38,0,False,on_time,338.79,3298.91,491.96,Rain,19.8,39.2
7838,45,32,14,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-12-29T06:00:00,2023-12-29T06:07:00,2023-12-29T19:25:36,2023-12-29T19:25:36,13.31,13.31,0,False,on_time,3332.98,2208.49,385.16,Rain,12.5,40.6
7839,57,23,22,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-03-08T10:15:00,2023-03-08T10:19:00,2023-03-08T18:49:36,2023-03-08T20:47:48,8.51,10.48,118,True,delayed,2216.6,1025.22,210.89,Clear,17.2,46.6
7840,47,27,4,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-12-24T08:30:00,2024-12-24T08:38:00,2024-12-24T23:49:24,2024-12-24T23:49:24,15.19,15.19,0,False,on_time,1179.71,1457.44,355.21,Fog,8.0,76.1
7841,13,21,9,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-04-10T11:45:00,2023-04-10T11:48:00,2023-04-10T21:31:48,2023-04-10T22:06:36,9.73,10.31,35,True,delayed,2133.3,859.8,264.8,Cloudy,14.7,40.3
7842,51,48,30,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2023-07-07T10:00:00,2023-07-07T10:07:00,2023-07-08T11:05:48,2023-07-08T12:43:36,24.98,26.61,98,True,delayed,3273.64,2146.1,730.6,Clear,23.1,11.1
7843,58,5,14,London,UK,Berlin,Germany,930,Europe,Road,2024-08-09T13:45:00,2024-08-09T13:59:00,2024-08-10T02:26:00,2024-08-10T02:26:00,12.45,12.45,0,False,on_time,278.87,1596.44,357.64,Rain,18.5,77.7
7844,79,25,28,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-06-06T18:45:00,2024-06-06T18:56:00,2024-06-07T18:02:36,2024-06-07T19:23:36,23.11,24.46,81,True,delayed,709.74,1662.87,715.14,Rain,13.0,23.2
7845,40,26,4,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-06-04T11:00:00,2023-06-04T11:18:00,2023-06-05T14:44:24,2023-06-05T15:22:12,27.44,28.07,38,True,delayed,1648.92,2699.81,753.23,Clear,19.1,22.1
7846,30,35,18,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-08-06T16:30:00,2023-08-06T16:37:00,2023-08-07T12:36:24,2023-08-07T12:36:24,19.99,19.99,0,False,on_time,10442.88,2500.7,418.85,Rain,10.1,31.3
7847,55,8,13,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-03-14T12:00:00,2024-03-14T12:10:00,2024-03-15T14:56:12,2024-03-15T14:56:12,26.77,26.77,0,False,on_time,628.62,1437.65,679.78,Cloudy,22.6,39.5
7848,36,38,10,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-01-21T13:15:00,2023-01-21T13:31:00,2023-01-21T19:50:12,2023-01-21T19:50:12,6.32,6.32,0,False,on_time,470.11,430.72,204.88,Clear,33.2,32.2
7849,36,11,10,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-01-04T18:15:00,2024-01-04T18:22:00,2024-01-05T12:53:48,2024-01-05T13:49:36,18.53,19.46,56,True,delayed,392.7,1165.06,581.0,Clear,24.1,66.6
7850,64,24,13,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-07-27T18:30:00,2024-07-27T18:49:00,2024-07-28T22:05:12,2024-07-28T22:05:12,27.27,27.27,0,False,on_time,670.74,1912.19,858.63,Clear,18.0,14.0
7851,11,27,3,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-07-29T08:15:00,2024-07-29T08:16:00,2024-07-30T03:09:24,2024-07-30T03:09:24,18.89,18.89,0,False,on_time,3498.75,1485.57,350.71,Clear,27.3,46.9
7852,36,45,14,London,UK,Berlin,Germany,930,Europe,Road,2023-06-25T07:15:00,2023-06-25T07:28:00,2023-06-25T21:20:48,2023-06-25T21:20:48,13.88,13.88,0,False,on_time,4230.19,1639.8,240.6,Clear,28.9,46.5
7853,73,40,17,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-06-05T14:30:00,2023-06-05T14:37:00,2023-06-05T21:06:24,2023-06-05T21:06:24,6.49,6.49,0,False,on_time,1480.7,674.19,173.05,Clear,31.1,57.6
7854,38,12,23,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-04-26T11:30:00,2023-04-26T11:30:00,2023-04-26T19:52:12,2023-04-26T19:52:12,8.37,8.37,0,False,on_time,2637.22,682.31,152.83,Cloudy,11.3,21.5
7855,40,13,7,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2023-11-02T17:30:00,2023-11-02T17:40:00,2023-11-03T12:25:36,2023-11-03T14:24:24,18.76,20.74,119,True,delayed,3980.94,1765.13,530.52,Clear,31.3,63.1
7856,62,5,26,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-11-30T08:30:00,2024-11-30T08:47:00,2024-12-01T08:04:24,2024-12-01T09:19:24,23.29,24.54,75,True,delayed,351.92,1652.41,716.55,Cloudy,19.9,29.7
7857,19,32,14,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2023-01-05T14:30:00,2023-01-05T14:46:00,2023-01-06T23:32:12,2023-01-06T23:32:12,32.77,32.77,0,False,on_time,839.44,4151.82,927.39,Cloudy,17.5,43.3
7858,39,37,26,Paris,France,Madrid,Spain,1270,Europe,Road,2024-09-04T15:45:00,2024-09-04T15:58:00,2024-09-05T06:51:24,2024-09-05T06:51:24,14.89,14.89,0,False,on_time,311.61,968.68,342.24,Clear,15.1,35.5
7859,49,23,23,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2024-12-28T10:45:00,2024-12-28T10:53:00,2024-12-28T16:58:24,2024-12-28T16:58:24,6.09,6.09,0,False,on_time,2311.55,643.85,159.63,Clear,30.0,31.4
7860,98,47,5,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-11-16T14:00:00,2024-11-16T14:08:00,2024-11-17T07:06:48,2024-11-17T07:06:48,16.98,16.98,0,False,on_time,13488.44,2104.73,445.37,Snow,-2.3,65.2
7861,69,32,16,Barcelona,Spain,Lyon,France,640,Europe,Road,2024-07-14T16:30:00,2024-07-14T16:33:00,2024-07-15T00:46:12,2024-07-15T00:46:12,8.22,8.22,0,False,on_time,3647.06,758.04,252.11,Clear,28.2,65.5
7862,37,34,13,Paris,France,Madrid,Spain,1270,Europe,Road,2024-02-18T12:45:00,2024-02-18T13:02:00,2024-02-19T03:53:36,2024-02-19T03:53:36,14.86,14.86,0,False,on_time,507.85,1022.11,482.63,Clear,34.4,8.6
7863,42,27,23,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-03-16T06:30:00,2023-03-16T06:34:00,2023-03-16T14:35:48,2023-03-16T14:35:48,8.03,8.03,0,False,on_time,1254.84,815.52,198.77,Heavy Rain,11.8,33.0
7864,76,44,6,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-02-11T08:30:00,2024-02-11T08:30:00,2024-02-12T14:06:36,2024-02-12T14:06:36,29.61,29.61,0,False,on_time,11084.65,3754.47,744.25,Clear,21.9,76.8
7865,88,21,22,Paris,France,Madrid,Spain,1270,Europe,Road,2023-01-12T14:45:00,2023-01-12T14:54:00,2023-01-13T05:52:12,2023-01-13T07:49:12,14.97,16.92,117,True,delayed,14957.03,2238.9,348.97,Clear,15.8,43.6
7866,80,25,9,London,UK,Berlin,Germany,930,Europe,Road,2024-06-14T18:15:00,2024-06-14T18:21:00,2024-06-15T07:39:00,2024-06-15T07:39:00,13.3,13.3,0,False,on_time,798.51,1137.12,346.02,Fog,8.0,39.6
7867,91,1,17,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-01-05T18:45:00,2024-01-05T18:47:00,2024-01-06T19:43:24,2024-01-06T22:29:36,24.94,27.71,166,True,delayed,1247.7,2124.59,764.66,Heavy Rain,5.5,40.6
7868,55,9,16,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-02-08T15:15:00,2023-02-08T15:15:00,2023-02-09T00:44:24,2023-02-09T00:44:24,9.49,9.49,0,False,on_time,778.35,757.47,177.6,Rain,15.1,55.6
7869,56,22,25,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-02-04T08:15:00,2024-02-04T08:31:00,2024-02-05T11:33:24,2024-02-05T12:29:12,27.04,27.97,56,True,delayed,312.35,1453.24,485.4,Clear,22.5,27.4
7870,65,27,14,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-03-26T12:45:00,2024-03-26T12:55:00,2024-03-28T03:56:48,2024-03-28T04:37:36,39.03,39.71,41,True,delayed,1957.49,3960.52,839.89,Rain,13.9,39.2
7871,13,29,1,London,UK,Berlin,Germany,930,Europe,Road,2024-02-20T18:45:00,2024-02-20T19:05:00,2024-02-21T09:32:36,2024-02-21T09:32:36,14.46,14.46,0,False,on_time,8890.43,1754.54,345.74,Clear,19.0,77.9
7872,99,1,28,Cairo,Egypt,Riyadh,KSA,1490,Middle East,Road,2024-03-16T11:30:00,2024-03-16T11:46:00,2024-03-17T07:20:12,2024-03-17T08:06:24,19.57,20.34,46,True,delayed,274.77,1291.46,445.69,Cloudy,15.0,72.0
7873,93,48,21,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2024-12-24T09:00:00,2024-12-24T09:14:00,2024-12-24T23:29:36,2024-12-24T23:29:36,14.26,14.26,0,False,on_time,3582.99,1984.78,300.77,Clear,32.5,38.0
7874,15,9,13,Lagos,Nigeria,Accra,Ghana,530,Africa,Road,2023-10-08T18:45:00,2023-10-08T18:47:00,2023-10-09T01:09:48,2023-10-09T01:09:48,6.38,6.38,0,False,on_time,558.88,451.12,141.57,Clear,19.6,19.3
7875,94,6,21,Amsterdam,NL,Warsaw,Poland,1150,Europe,Road,2023-02-27T18:30:00,2023-02-27T18:41:00,2023-02-28T09:59:36,2023-02-28T09:59:36,15.31,15.31,0,False,on_time,9238.38,2119.75,311.97,Clear,25.4,17.3
7876,71,34,8,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-04-30T16:15:00,2023-04-30T16:20:00,2023-04-30T22:24:12,2023-04-30T22:24:12,6.07,6.07,0,False,on_time,555.8,437.32,178.28,Clear,20.6,33.9
7877,97,29,29,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-05-04T14:30:00,2024-05-04T14:33:00,2024-05-06T04:29:24,2024-05-06T04:29:24,37.94,37.94,0,False,on_time,5236.61,4280.94,774.72,Rain,8.4,25.3
7878,30,8,27,London,UK,Berlin,Germany,930,Europe,Road,2023-12-01T06:45:00,2023-12-01T07:04:00,2023-12-01T19:22:00,2023-12-01T20:41:48,12.3,13.63,80,True,delayed,710.8,1165.71,312.94,Cloudy,16.4,46.0
7879,66,34,7,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2024-08-18T09:45:00,2024-08-18T10:01:00,2024-08-18T20:06:24,2024-08-18T22:38:12,10.09,12.62,152,True,delayed,1794.73,823.52,226.03,Rain,14.1,57.6
7880,14,35,30,Nairobi,Kenya,Dar Salaam,Tanzania,530,Africa,Road,2023-08-07T15:00:00,2023-08-07T15:04:00,2023-08-07T21:32:48,2023-08-07T21:32:48,6.48,6.48,0,False,on_time,646.02,637.5,145.17,Clear,20.9,72.5
7881,43,23,16,Dubai,UAE,Mumbai,India,1930,Middle East,Air,2024-03-05T09:45:00,2024-03-05T09:49:00,2024-03-06T14:22:00,2024-03-06T14:22:00,28.55,28.55,0,False,on_time,1789.64,2115.51,569.26,Cloudy,10.7,53.0
7882,100,22,24,Casablanca,Morocco,Paris,France,2400,Europe-Africa,Road,2024-07-05T17:45:00,2024-07-05T17:48:00,2024-07-06T23:46:48,2024-07-07T00:33:36,29.98,30.76,47,True,delayed,6189.15,4311.16,642.89,Rain,12.4,53.6
7883,8,12,29,Istanbul,Turkey,Athens,Greece,680,Europe,Road,2023-01-19T14:45:00,2023-01-19T14:51:00,2023-01-19T23:53:24,2023-01-19T23:53:24,9.04,9.04,0,False,on_time,2947.76,1103.3,265.74,Clear,32.0,41.3
7884,86,1,23,London,UK,Berlin,Germany,930,Europe,Road,2024-06-26T09:30:00,2024-06-26T09:40:00,2024-06-26T20:10:00,2024-06-26T20:10:00,10.5,10.5,0,False,on_time,1291.3,1008.92,351.04,Cloudy,24.8,16.1
7885,94,38,18,London,UK,Berlin,Germany,930,Europe,Road,2024-03-18T13:15:00,2024-03-18T13:28:00,2024-03-19T02:20:12,2024-03-19T04:01:00,12.87,14.55,101,True,delayed,932.63,1786.2,236.02,Clear,33.8,18.5
